id	quote
19870808	Yawn. Waauughh! For the last time, get out of bed! We're going to be late. I'm trying. I'm trying.
19870809	That run doesn't count! You didn't touch third base! That's 'cause third base crawled to the outfield! Wap! Ha ha! Easy out! Hey! Where are you going?! You have to stay on the base line, you cheater! Yeah? Prove it! This isn't fair! You can't run anywhere! Just watch me! If  we had a first baseman, you'd've been out a long time ago! But we don't, do we? Gotcha! You're out! Ok, I'm up to bat again! What fun! Two man baseball is a real sport! A real sport for idiots. Next time I'm going to tag you out with the bat instead of the ball. 
19870810	Hobbes, did you hear? Mom and Dad are taking us camping! We get to live in a tent and go fishing and canoeing! Won't that be fun? We'll be roughing it! Living off the land! No TV or radio or ... uh-oh. What's wrong? This sounds suspiciously like one of Dad's plots to build my character.
19870811	Gosh, this is going to be a fun vacation! Camping out! Wow! I can't wait to get there! A whole week hiking and canoeing and swimming and fishing! A whole week without a single newspaper or a decent cup of real coffee. Doesn't Mom like camping? Mom was up a little too late packing. 
19870812	See that island ahead? That's where we're camping! Oh boy! Ahh, this is the life! Fresh air, clean water, lots of exercise, and ... boom! Dear, you're back-paddling. We're turning around and finding a hotel!
19870813	When's this rain going to let up? I don't know, Calvin. Hey, cheer up gang! I packed storm gear. "Always be prepared." You know. These ponchos are super. They're thermal-sealed lightweight nylon, laminated with flexible urethane for complete water protection! Yeah, Dad, it's great that we won't get wetter than we already are. Zinc oxide, thongs, tanning lotion ... wrong duffel bag. Let's see, which one of these was it?
19870814	I'm glad Dad finally got the tents up. Now I can get out of these soggy clothes. Too bad you can't put on dry clothes. You'd feel a lot better. Hey, wait! No! Don't do that here! Ackpth!
19870815	Some trooper you are! What's a little rain? This is what being in the wilderness is all about! Ha ha! At least it's not snowing, right? Right? I mean, say it was snowing so hard we couldn't make a fire. Boy, I love cold canned ravioli. 
19870816	Tum de ta ta dee dee do. Boy, this sure beats sitting in an office all day! Is it still raining? Of course, it's still raining. It's been raining for days. Why should it stop now?! We're going to need a vacation after this vacation. I'll say! We can't even keep a fire going. I can't believe dad went out to catch fish. In this weather? He's a fanatic! Either that or we're al out of packaged food. We'll probably starve to death on this god-forsaken rock. After all that spam, starving doesn't sound so bad. If we live to get home, I'm never going to set foot outside again as long as I live. What a lucky kid Calvin is! I never got to do this stuff when I was his age. Hey Calvin! Want to learn how to gut a fish? 
19870817	How's the water? Freezing. I'm coming out. Hand me my towel. Ok? Wring wring. This is the dumbest vacation I've ever been on.
19870818	It has been very buggy week, has it? You're really reaching, Dad. 
19870819	We're packing up! Yep. I've had enough what a rotten week! Wap! Do you know what any of Dad's words meant? No, but I wrote some of them down so we can look 'em up when we get home.
19870820	Well, gang, I'm sorry the weather wasn't any better this week. I know it wasn't always a lot of fun, but we lived through it, and we got ot spend some time together and that's what's really important. Anyway, I hope you're all not too disappointed. Calvin, tell your dad any judge would take this trip as grounds for divorce. Dad, Mom says ...  All right! All right!
19870821	Dad, can you get my ball out of the gutter again? This is the third time this afternoon! I though I told you to play out back! Relax, Dad. It's just a ball in the gutter, it's not as if I've been embezzling money or killing people. Right? Aren't you glad I'm not stealing and murdering? I always have to help dad establish the proper context. 
19870822	C'mon Hobbes. Let down the rope ladder. What's the rest of the password? I think five verses extolling tigers is plenty. You know it's me! Let me up! No. ooh, why you lousy rotten, stinking ... If you call me names, you have to start over at the beginning. Verse six: "Tigers are nimble and light on their toes, my respect for tigers continually grows." You're not doing the dance. 
19870823	Ah-choo! Whew. No brains. Ah ah ah ah choo!! The force of the nasal explosion sends Calvin reeling through the stratosphere! With less and less air to resist his momentum, he breaks the pull of earth's gravity and hurls past the moon! As he passes out of the galaxy, Calvin reflects on the wisdom of covering one's mouth when sneezing to deflect the propulsion. Alas, it is knowledge gained too late for poor Calvin, the human satellite! But wait! Another sneeze is brewing! Calvin turns himself around! The second sneeze rockets him back to earth! He's saved! It's a miracle! Ah choo! God bless you. Oh, he does, Mom, he does. 
19870824	The end of summer is always hard on me. Trying to cram all the goofing off I've been meaning to do.
19870825	How come you're still home? Why aren't you at work? I took the day off. Say, Dad, can I have a look at the classified section? As soon as I'm through with it. Gosh Dad, I'd sure like to borrow that section right this minute. Why don't you read the editorials? "New dad wanted. Frequent traveler preferred. Liberal views on discipline a must, ask for Calvin during normal work hours."
19870826	I don't wanna take a bath! I hate taking baths! Aaaahhhh! No no no! They can make me do it, but they can't make me do it with dignity. 
19870827	Rats. I can't tell my gum from my silly putty.
19870828	(NO TEXT) jump rope stumble
19870829	I'm never gonna get married are you? Hmm ... I suppose if the right person came along, I might. Somebody with green eyes and a nice laugh, who I could call "pooty pie". Pooty pie?? Or "Bitsy Pookums." I think that would affect my stomach a lot more than my heart. "Bitsy Pookums." I'd say "Yes Snoogy Woogy." She'd reply ...
19870830	There (pant) see? I ... I tried it. (cough) It almost (wheeze) killed ... me. Encore. Bravo. I'm going to run away to Alaska.
19870831	Want to go time traveling with me? See, I built a time machine. This looks like your transmogrifier. To the inattentive and brainless layman, yes, but you crawl under the transmogrifier, whereas with the time machine, you climb in the top. Ahh. 
19870901	Are we going to travel into the past or into the future? Well, I suppose if we went into the past, I could ace any upcoming history exams in school. That might be useful. But if we went into the future we could swipe something and pretend to invent it when we got back. We could be rich. The future it is, then! Right. Once I'm rich, I can hire somebody to take all my dumb tests!
19870902	OK, Hobbes, our time machine is all set, put on your goggles and we'll be off to the future! Why do we have to wear goggles? Geez, do you think traveling years into the future is like driving down the street?! We've got to contend with vortexes and light speeds! Anything could go wrong! Of course we need to wear goggles! Gosh, I think my goggles are in the bedroom. If I'm not back in a couple of minutes, you can go without me. Sit down, sissy. I already got your goggles. 
19870903	All ready? I'll just push the button and off we go into the future! Up, up and awaayyy! We're approaching light speed Hobbes! Hang on! I have to go to the bathroom. Now?! In hyperspace?! Are you crazy?!
19870904	What year in the future are we going to land? It's hard to pinpoint exactly, but I'd say sometime around the turn of the century. I hope ol' earth is still around then. I've grown fond of it. If not, we'll return to the present and see if Dad will give me my college tuition early in cash.
19870905	Hang on! We're coming in! screeechhh! Wow! So this is the future! I kinda pictured more buildings. Maybe we landed in an aboretum.
19870906	You know, some people never get to walk in a beautiful woods like this. While others of us face the prospect of never doing anything else. Oh, hush we'll find our way home. You don't remember any of this? Nope, we're sure lost this time. If I had known we weren't going to find our way home, I'd have brought my coloring books. We could be out here for months. We'd better forge for shelter this will be fun! We can be modern Robinson Crusoes, living off the land by our wits! We can be rugged explorers! Yeah! We'll be free from all the constraints of civilization! Oh boy! Hey, isn't that our back yard? Why, so it is. I don't care how long you'll be gone, I'm only making you one sandwich. How about rifles then? Do we have any rifles?
